PIC_RowNumber,Cst_Cnt,N_Cruise,N_Ship,N_OrderOcc,N_Towtype,N_Townumber,N_lat,N_lon,N_Line,N_Station
4978,23296.0,198404,JD,28.0,CB,1.0,33.483333,-122.533333,80.0,80.0
4979,23299.0,198404,JD,32.0,CB,1.0,33.388333,-124.323333,76.7,100.0
4980,23300.0,198404,JD,33.0,CB,1.0,33.721666,-123.636666,76.7,90.0
4981,23298.0,198404,JD,30.0,CB,1.0,32.816666,-123.906666,80.0,100.0
4982,23297.0,198404,JD,29.0,CB,1.0,33.15,-123.221666,80.0,90.0
4983,23303.0,198404,JD,36.0,CB,1.0,34.723333,-121.55,76.7,60.0
4984,23302.0,198404,JD,35.0,CB,1.0,34.386666,-122.248333,76.7,70.0
4985,23301.0,198404,JD,34.0,CB,1.0,34.053333,-122.94,76.7,80.0
4986,23306.0,198404,JD,42.0,CB,1.0,35.643333,-121.258333,73.3,50.0
4987,23307.0,198404,JD,43.0,CB,1.0,35.543333,-121.468333,73.3,53.0
4988,23308.0,198404,JD,46.0,CB,1.0,35.31,-121.965,73.3,60.0
4989,23344.0,198404,JD,41.0,CB,1.0,35.121666,-120.706666,76.7,48.0
4990,23305.0,198404,JD,40.0,CB,1.0,35.021666,-120.918333,76.7,51.0
4991,23304.0,198404,JD,38.0,CB,1.0,34.886666,-121.196666,76.7,55.0
4992,23309.0,198404,JD,47.0,CB,1.0,34.976666,-122.665,73.3,70.0
4993,23310.0,198404,JD,48.0,CB,1.0,36.181666,-121.726666,70.0,51.0
4994,23311.0,198404,JD,49.0,CB,1.0,36.115,-121.868333,70.0,53.0
4995,23312.0,198404,JD,52.0,CB,1.0,35.881666,-122.366666,70.0,60.0
4996,23345.0,198404,JD,58.0,CB,1.0,36.82,-121.985,66.7,49.0
4997,23317.0,198404,JD,57.0,CB,1.0,36.786666,-122.056666,66.7,50.0
4998,23316.0,198404,JD,56.0,CB,1.0,36.62,-122.415,66.7,55.0
4999,23315.0,198404,JD,55.0,CB,1.0,36.453333,-122.773333,66.7,60.0
5000,23314.0,198404,JD,54.0,CB,1.0,36.12,-123.485,66.7,70.0
5001,23313.0,198404,JD,53.0,CB,1.0,35.546666,-123.071666,70.0,70.0
5002,23322.0,198404,JD,65.0,CB,1.0,37.278333,-124.328333,60.0,70.0
5003,23318.0,198404,JD,60.0,CB,1.0,37.31,-122.618333,63.3,52.0
5004,23319.0,198404,JD,61.0,CB,1.0,37.206666,-122.835,63.3,55.0
5005,23320.0,198404,JD,62.0,CB,1.0,37.043333,-123.195,63.3,60.0
5006,23321.0,198404,JD,64.0,CB,1.0,36.71,-123.913333,63.3,70.0
5007,23326.0,198404,JD,69.0,CB,1.0,37.945,-122.883333,60.0,50.0
5008,23325.0,198404,JD,68.0,CB,1.0,37.863333,-123.063333,60.0,52.5
5009,23324.0,198404,JD,67.0,CB,1.0,37.78,-123.245,60.0,55.0
5010,23323.0,198404,JD,66.0,CB,1.0,37.613333,-123.608333,60.0,60.0
5011,23417.0,198405,JD,2.0,CB,1.0,36.286666,-126.488333,60.0,100.0
5012,23349.0,198405,JD,4.0,CB,1.0,36.946666,-125.053333,60.0,80.0
5013,23348.0,198405,JD,3.0,CB,1.0,36.613333,-125.77,60.0,90.0
5014,23354.0,198405,JD,11.0,CB,1.0,37.946666,-122.881666,60.0,50.0
5015,23353.0,198405,JD,10.0,CB,1.0,37.858333,-123.075,60.0,52.5
5016,23352.0,198405,JD,9.0,CB,1.0,37.788333,-123.248333,60.0,55.0
5017,23350.0,198405,JD,5.0,CB,1.0,37.28,-124.336666,60.0,70.0
5018,23432.0,198405,JD,12.0,CB,1.0,37.376666,-122.473333,63.3,50.0
5019,23355.0,198405,JD,13.0,CB,1.0,37.31,-122.618333,63.3,52.0
5020,23356.0,198405,JD,14.0,CB,1.0,37.211666,-122.833333,63.3,55.0
5021,23419.0,198405,JD,16.0,CB,1.0,37.043333,-123.195,63.3,60.0
5022,23358.0,198405,JD,18.0,CB,1.0,36.708333,-123.911666,63.3,70.0
5023,23361.0,198405,JD,21.0,CB,1.0,35.71,-126.051666,63.3,100.0
5024,23359.0,198405,JD,19.0,CB,1.0,36.376666,-124.63,63.3,80.0
5025,23360.0,198405,JD,20.0,CB,1.0,36.041666,-125.345,63.3,90.0
5026,23362.0,198405,JD,22.0,CB,1.0,35.121666,-125.606666,66.7,100.0
5027,23363.0,198405,JD,23.0,CB,1.0,35.451666,-124.901666,66.7,90.0
5028,23367.0,198405,JD,29.0,CB,1.0,36.62,-122.416666,66.7,55.0
5029,23366.0,198405,JD,27.0,CB,1.0,36.453333,-122.773333,66.7,60.0
5030,23421.0,198405,JD,25.0,CB,1.0,36.118333,-123.483333,66.7,70.0
5031,23364.0,198405,JD,24.0,CB,1.0,35.786666,-124.195,66.7,80.0
5032,23433.0,198405,JD,32.0,CB,1.0,36.82,-121.985,66.7,49.0
5033,23368.0,198405,JD,31.0,CB,1.0,36.785,-122.061666,66.7,50.0
5034,23369.0,198405,JD,33.0,CB,1.0,36.178333,-121.73,70.0,51.0
5035,23370.0,198405,JD,34.0,CB,1.0,36.115,-121.865,70.0,53.0
5036,23371.0,198405,JD,37.0,CB,1.0,35.88,-122.361666,70.0,60.0
5037,23372.0,198405,JD,39.0,CB,1.0,35.548333,-123.075,70.0,70.0
5038,23373.0,198405,JD,40.0,CB,1.0,35.213333,-123.776666,70.0,80.0
5039,23375.0,198405,JD,42.0,CB,1.0,34.546666,-125.176666,70.0,100.0
5040,23374.0,198405,JD,41.0,CB,1.0,34.881666,-124.476666,70.0,90.0
5041,23377.0,198405,JD,45.0,CB,1.0,34.308333,-124.058333,73.3,90.0
5042,23380.0,198405,JD,49.0,CB,1.0,35.545,-121.47,73.3,53.0
5043,23378.0,198405,JD,46.0,CB,1.0,34.973333,-122.663333,73.3,70.0
5044,23381.0,198405,JD,50.0,CB,1.0,35.641666,-121.258333,73.3,50.0
5045,23434.0,198405,JD,51.0,CB,1.0,35.121666,-120.706666,76.7,48.0
5046,23382.0,198405,JD,52.0,CB,1.0,35.023333,-120.921666,76.7,51.0
5047,23383.0,198405,JD,53.0,CB,1.0,34.89,-121.195,76.7,55.0
5048,23384.0,198405,JD,54.0,CB,1.0,34.72,-121.548333,76.7,60.0
5049,23385.0,198405,JD,55.0,CB,1.0,34.386666,-122.245,76.7,70.0
5050,23388.0,198405,JD,59.0,CB,1.0,33.39,-124.323333,76.7,100.0
5051,23386.0,198405,JD,56.0,CB,1.0,34.055,-122.943333,76.7,80.0
5052,23387.0,198405,JD,57.0,CB,1.0,33.721666,-123.635,76.7,90.0
5053,23389.0,198405,JD,60.0,CB,1.0,32.818333,-123.908333,80.0,100.0
5054,23394.0,198405,JD,66.0,CB,1.0,34.316666,-120.801666,80.0,55.0
5055,23393.0,198405,JD,64.0,CB,1.0,34.15,-121.15,80.0,60.0
5056,23392.0,198405,JD,63.0,CB,1.0,33.815,-121.843333,80.0,70.0
5057,23391.0,198405,JD,62.0,CB,1.0,33.481666,-122.531666,80.0,80.0
5058,23390.0,198405,JD,61.0,CB,1.0,33.148333,-123.221666,80.0,90.0
5059,23395.0,198405,JD,68.0,CB,1.0,34.448333,-120.523333,80.0,51.0
5060,23396.0,198405,JD,69.0,CB,1.0,34.268333,-119.938333,82.0,46.0
5061,23397.0,198405,JD,70.0,CB,1.0,34.225,-119.413333,83.3,40.6
5062,23398.0,198405,JD,71.0,CB,1.0,34.175,-119.5,83.3,42.0
5063,23399.0,198405,JD,72.0,CB,1.0,33.878333,-120.133333,83.3,51.0
5064,23400.0,198405,JD,73.0,CB,1.0,33.745,-120.411666,83.3,55.0
5065,23401.0,198405,JD,74.0,CB,1.0,33.578333,-120.753333,83.3,60.0
5066,23405.0,198405,JD,79.0,CB,1.0,32.245,-123.491666,83.3,100.0
5067,23402.0,198405,JD,75.0,CB,1.0,33.245,-121.441666,83.3,70.0
5068,23403.0,198405,JD,76.0,CB,1.0,32.91,-122.13,83.3,80.0
5069,23404.0,198405,JD,78.0,CB,1.0,32.576666,-122.81,83.3,90.0
5070,23406.0,198405,JD,80.0,CB,1.0,31.656666,-123.07,86.7,100.0
5071,23409.0,198405,JD,84.0,CB,1.0,32.656666,-121.033333,86.7,70.0
5072,23408.0,198405,JD,83.0,CB,1.0,32.323333,-121.715,86.7,80.0
5073,23407.0,198405,JD,81.0,CB,1.0,31.99,-122.393333,86.7,90.0
5074,23435.0,198405,JD,91.0,CB,1.0,33.888333,-118.488333,86.7,33.0
5075,23415.0,198405,JD,90.0,CB,1.0,33.823333,-118.628333,86.7,35.0
5076,23414.0,198405,JD,89.0,CB,1.0,33.656666,-118.975,86.7,40.0
5077,23413.0,198405,JD,88.0,CB,1.0,33.483333,-119.316666,86.7,45.0
5078,23412.0,198405,JD,87.0,CB,1.0,33.326666,-119.663333,86.7,50.0
5079,23411.0,198405,JD,86.0,CB,1.0,33.16,-120.006666,86.7,55.0
5080,23410.0,198405,JD,85.0,CB,1.0,32.99,-120.35,86.7,60.0
5081,23497.0,198406,NH,71.0,CB,1.0,30.503333,-122.251666,93.3,100.0
5082,23502.0,198406,NH,76.0,CB,1.0,32.016666,-119.231666,93.3,55.0
5083,23501.0,198406,NH,75.0,CB,1.0,31.84,-119.578333,93.3,60.0
5084,23500.0,198406,NH,74.0,CB,1.0,31.518333,-120.238333,93.3,70.0
5085,23499.0,198406,NH,73.0,CB,1.0,31.181666,-120.92,93.3,80.0
5086,23498.0,198406,NH,72.0,CB,1.0,30.848333,-121.588333,93.3,90.0
5087,23508.0,198406,NH,82.0,CB,1.0,32.866666,-117.466666,93.3,29.0
5088,23507.0,198406,NH,81.0,CB,1.0,32.848333,-117.531666,93.3,30.0
5089,23506.0,198406,NH,80.0,CB,1.0,32.676666,-117.873333,93.3,35.0
5090,23505.0,198406,NH,79.0,CB,1.0,32.511666,-118.216666,93.3,40.0
5091,23504.0,198406,NH,78.0,CB,1.0,32.346666,-118.553333,93.3,45.0
5092,23503.0,198406,NH,77.0,CB,1.0,32.181666,-118.89,93.3,50.0
5093,23513.0,198406,NH,85.0,CB,1.0,33.478333,-117.758333,90.0,28.0
5094,23514.0,198406,NH,86.0,CB,1.0,33.415,-117.908333,90.0,30.0
5095,23512.0,198406,NH,84.0,CB,1.0,32.953333,-117.305,93.3,26.7
5096,23515.0,198406,NH,87.0,CB,1.0,33.246666,-118.245,90.0,35.0
5097,23516.0,198406,NH,88.0,CB,1.0,33.183333,-118.388333,90.0,37.0
5098,23547.0,198406,NH,89.0,CB,1.0,32.92,-118.938333,90.0,45.0
5099,23521.0,198406,NH,90.0,CB,1.0,32.65,-119.483333,90.0,53.0
5100,23522.0,198406,NH,91.0,CB,1.0,32.418333,-119.961666,90.0,60.0
5101,23523.0,198406,NH,92.0,CB,1.0,32.083333,-120.641666,90.0,70.0
5102,23527.0,198406,NH,93.0,CB,1.0,31.746666,-121.321666,90.0,80.0
5103,23529.0,198406,NH,95.0,CB,1.0,31.088333,-122.646666,90.0,100.0
5104,23528.0,198406,NH,94.0,CB,1.0,31.418333,-121.993333,90.0,90.0
5105,23741.0,198407,NH,2.0,CB,1.0,32.958333,-117.306666,93.3,26.7
5106,23652.0,198407,NH,4.0,CB,1.0,32.848333,-117.533333,93.3,30.0
5107,23656.0,198407,NH,5.0,CB,1.0,32.675,-117.876666,93.3,35.0
5108,23657.0,198407,NH,6.0,CB,1.0,32.51,-118.216666,93.3,40.0
5109,23662.0,198407,NH,11.0,CB,1.0,31.513333,-120.246666,93.3,70.0
5110,23663.0,198407,NH,12.0,CB,1.0,31.18,-120.92,93.3,80.0
5111,23669.0,198407,NH,18.0,CB,1.0,32.088333,-120.638333,90.0,70.0
5112,23667.0,198407,NH,16.0,CB,1.0,31.416666,-121.995,90.0,90.0
5113,23674.0,198407,NH,20.0,CB,1.0,32.651666,-119.478333,90.0,53.0
5114,23550.0,198407,JD,1.0,CB,1.0,33.89,-118.496666,86.7,33.0
5115,23553.0,198407,JD,4.0,CB,1.0,33.49,-119.318333,86.7,45.0
5116,23675.0,198407,NH,21.0,CB,1.0,32.918333,-118.935,90.0,45.0
5117,23554.0,198407,JD,5.0,CB,1.0,33.326666,-119.661666,86.7,50.0
5118,23558.0,198407,JD,9.0,CB,1.0,32.323333,-121.715,86.7,80.0
5119,23682.0,198407,NH,26.0,CB,1.0,33.478333,-117.778333,90.0,28.0
5120,23679.0,198407,NH,22.0,CB,1.0,33.185,-118.386666,90.0,37.0
5121,23561.0,198407,JD,12.0,CB,1.0,32.245,-123.491666,83.3,100.0
5122,23566.0,198407,JD,14.0,CB,1.0,32.911666,-122.128333,83.3,80.0
5123,23571.0,198407,JD,19.0,CB,1.0,34.27,-119.938333,82.0,46.0
5124,23570.0,198407,JD,18.0,CB,1.0,33.878333,-120.133333,83.3,51.0
5125,23569.0,198407,JD,17.0,CB,1.0,33.743333,-120.411666,83.3,55.0
5126,23568.0,198407,JD,16.0,CB,1.0,33.578333,-120.755,83.3,60.0
5127,23567.0,198407,JD,15.0,CB,1.0,33.25,-121.446666,83.3,70.0
5128,23574.0,198407,JD,24.0,CB,1.0,34.45,-120.523333,80.0,51.0
5129,23575.0,198407,JD,26.0,CB,1.0,34.316666,-120.801666,80.0,55.0
5130,23573.0,198407,JD,23.0,CB,1.0,34.225,-119.411666,83.3,40.6
5131,23572.0,198407,JD,22.0,CB,1.0,34.178333,-119.51,83.3,42.0
5132,23576.0,198407,JD,28.0,CB,1.0,34.151666,-121.148333,80.0,60.0
5133,23580.0,198407,JD,29.0,CB,1.0,33.816666,-121.843333,80.0,70.0
5134,23586.0,198407,JD,32.0,CB,1.0,32.816666,-123.908333,80.0,100.0
5135,23587.0,198407,JD,33.0,CB,1.0,33.385,-124.323333,76.7,100.0
5136,23590.0,198407,JD,37.0,CB,1.0,34.39,-122.246666,76.7,70.0
5137,23595.0,198407,JD,44.0,CB,1.0,35.643333,-121.255,73.3,50.0
5138,23596.0,198407,JD,45.0,CB,1.0,35.543333,-121.468333,73.3,53.0
5139,23594.0,198407,JD,43.0,CB,1.0,35.121666,-120.706666,76.7,48.0
5140,23642.0,198407,JD,42.0,CB,1.0,35.021666,-120.918333,76.7,51.0
5141,23592.0,198407,JD,40.0,CB,1.0,34.891666,-121.198333,76.7,55.0
5142,23591.0,198407,JD,38.0,CB,1.0,34.721666,-121.55,76.7,60.0
5143,23597.0,198407,JD,48.0,CB,1.0,35.31,-121.961666,73.3,60.0
5144,23600.0,198407,JD,51.0,CB,1.0,34.31,-124.061666,73.3,90.0
5145,23604.0,198407,JD,56.0,CB,1.0,35.213333,-123.773333,70.0,80.0
5146,23601.0,198407,JD,52.0,CB,1.0,33.975,-124.756666,73.3,100.0
5147,23609.0,198407,JD,63.0,CB,1.0,36.82,-121.985,66.7,49.0
5148,23610.0,198407,JD,64.0,CB,1.0,36.786666,-122.056666,66.7,50.0
5149,23608.0,198407,JD,62.0,CB,1.0,36.176666,-121.738333,70.0,51.0
5150,23607.0,198407,JD,61.0,CB,1.0,36.113333,-121.873333,70.0,53.0
5151,23606.0,198407,JD,58.0,CB,1.0,35.881666,-122.365,70.0,60.0
5152,23605.0,198407,JD,57.0,CB,1.0,35.548333,-123.075,70.0,70.0
5153,23611.0,198407,JD,65.0,CB,1.0,36.62,-122.415,66.7,55.0
5154,23612.0,198407,JD,66.0,CB,1.0,36.453333,-122.773333,66.7,60.0
5155,23646.0,198407,JD,67.0,CB,1.0,36.12,-123.485,66.7,70.0
5156,23614.0,198407,JD,68.0,CB,1.0,35.785,-124.196666,66.7,80.0
5157,23615.0,198407,JD,69.0,CB,1.0,35.453333,-124.903333,66.7,90.0
5158,23647.0,198407,JD,71.0,CB,1.0,35.71,-126.051666,63.3,100.0
5159,23619.0,198407,JD,73.0,CB,1.0,36.376666,-124.628333,63.3,80.0
5160,23616.0,198407,JD,70.0,CB,1.0,35.121666,-125.605,66.7,100.0
5161,23625.0,198407,JD,79.0,CB,1.0,37.943333,-122.881666,60.0,50.0
5162,23626.0,198407,JD,80.0,CB,1.0,37.863333,-123.063333,60.0,52.5
5163,23624.0,198407,JD,78.0,CB,1.0,37.376666,-122.473333,63.3,50.0
5164,23623.0,198407,JD,77.0,CB,1.0,37.31,-122.618333,63.3,52.0
5165,23622.0,198407,JD,76.0,CB,1.0,37.21,-122.835,63.3,55.0
5166,23621.0,198407,JD,75.0,CB,1.0,37.043333,-123.195,63.3,60.0
5167,23620.0,198407,JD,74.0,CB,1.0,36.71,-123.913333,63.3,70.0
5168,23627.0,198407,JD,81.0,CB,1.0,37.78,-123.245,60.0,55.0
5169,23628.0,198407,JD,82.0,CB,1.0,37.613333,-123.608333,60.0,60.0
5170,23629.0,198407,JD,83.0,CB,1.0,37.28,-124.331666,60.0,70.0
5171,23630.0,198407,JD,84.0,CB,1.0,36.95,-125.05,60.0,80.0
5172,23631.0,198407,JD,85.0,CB,1.0,36.613333,-125.771666,60.0,90.0
5173,23632.0,198407,JD,86.0,CB,1.0,36.283333,-126.483333,60.0,100.0
5174,23766.0,198410,JD,1.0,CB,1.0,33.886666,-118.495,86.7,33.0
5175,23767.0,198410,JD,2.0,CB,1.0,33.825,-118.626666,86.7,35.0
5176,23770.0,198410,JD,5.0,CB,1.0,33.32,-119.66,86.7,50.0
5177,23771.0,198410,JD,6.0,CB,1.0,33.156666,-120.006666,86.7,55.0
5178,23772.0,198410,JD,7.0,CB,1.0,32.99,-120.35,86.7,60.0
5179,23775.0,198410,JD,10.0,CB,1.0,31.99,-122.393333,86.7,90.0
5180,23844.0,198410,JD,12.0,CB,1.0,32.245,-123.491666,83.3,100.0
5181,23776.0,198410,JD,11.0,CB,1.0,31.655,-123.068333,86.7,100.0
5182,23781.0,198410,JD,13.0,CB,1.0,34.27,-119.941666,82.0,46.0
5183,,198410,JD,14.0,CB,1.0,34.225,-119.411666,83.3,40.6
5184,23783.0,198410,JD,15.0,CB,1.0,34.178333,-119.508333,83.3,42.0
5185,23784.0,198410,JD,16.0,CB,1.0,33.876666,-120.133333,83.3,51.0
5186,23785.0,198410,JD,17.0,CB,1.0,33.743333,-120.406666,83.3,55.0
5187,23788.0,198410,JD,20.0,CB,1.0,32.911666,-122.126666,83.3,80.0
5188,23792.0,198410,JD,24.0,CB,1.0,33.483333,-122.533333,80.0,80.0
5189,23789.0,198410,JD,21.0,CB,1.0,32.578333,-122.811666,83.3,90.0
5190,23796.0,198410,JD,25.0,CB,1.0,33.816666,-121.843333,80.0,70.0
5191,23849.0,198410,JD,26.0,CB,1.0,34.15,-121.15,80.0,60.0
5192,23803.0,198410,JD,31.0,CB,1.0,35.121666,-120.706666,76.7,48.0
5193,23804.0,198410,JD,32.0,CB,1.0,35.021666,-120.918333,76.7,51.0
5194,23802.0,198410,JD,30.0,CB,1.0,34.45,-120.523333,80.0,51.0
5195,23801.0,198410,JD,28.0,CB,1.0,34.316666,-120.801666,80.0,55.0
5196,23805.0,198410,JD,34.0,CB,1.0,34.888333,-121.198333,76.7,55.0
5197,23808.0,198410,JD,38.0,CB,1.0,34.055,-122.941666,76.7,80.0
5198,23810.0,198410,JD,50.0,CB,1.0,36.178333,-121.731666,70.0,51.0
5199,23811.0,198410,JD,51.0,CB,1.0,36.115,-121.868333,70.0,53.0
5200,23813.0,198410,JD,55.0,CB,1.0,35.548333,-123.073333,70.0,70.0
5201,23816.0,198410,JD,58.0,CB,1.0,36.12,-123.488333,66.7,70.0
5202,23821.0,198410,JD,63.0,CB,1.0,37.946666,-122.881666,60.0,50.0
5203,23822.0,198410,JD,64.0,CB,1.0,37.863333,-123.063333,60.0,52.5
5204,23823.0,198410,JD,65.0,CB,1.0,37.78,-123.245,60.0,55.0
5205,23820.0,198410,JD,62.0,CB,1.0,36.82,-121.985,66.7,49.0
5206,23819.0,198410,JD,61.0,CB,1.0,36.786666,-122.056666,66.7,50.0
5207,23818.0,198410,JD,60.0,CB,1.0,36.625,-122.411666,66.7,55.0
5208,23817.0,198410,JD,59.0,CB,1.0,36.453333,-122.773333,66.7,60.0
5209,23861.0,198410,NH,4.0,CB,1.0,33.418333,-117.903333,90.0,30.0
5210,23862.0,198410,NH,5.0,CB,1.0,33.25,-118.25,90.0,35.0
5211,23824.0,198410,JD,66.0,CB,1.0,37.613333,-123.608333,60.0,60.0
5212,23827.0,198410,JD,69.0,CB,1.0,36.613333,-125.771666,60.0,90.0
5213,23863.0,198410,NH,6.0,CB,1.0,33.185,-118.386666,90.0,37.0
5214,23828.0,198410,JD,70.0,CB,1.0,36.281666,-126.483333,60.0,100.0
5215,23830.0,198410,JD,73.0,CB,1.0,36.71,-123.913333,63.3,70.0
5216,23833.0,198410,JD,76.0,CB,1.0,37.31,-122.618333,63.3,52.0
5217,23832.0,198410,JD,75.0,CB,1.0,37.21,-122.835,63.3,55.0
5218,23831.0,198410,JD,74.0,CB,1.0,37.043333,-123.195,63.3,60.0
5219,23835.0,198410,JD,78.0,CB,1.0,35.643333,-121.255,73.3,50.0
5220,23836.0,198410,JD,79.0,CB,1.0,35.543333,-121.468333,73.3,53.0
5221,23839.0,198410,JD,85.0,CB,1.0,34.643333,-123.365,73.3,80.0
5222,23877.0,198410,NH,15.0,CB,1.0,30.85,-121.583333,93.3,90.0
5223,23840.0,198410,JD,86.0,CB,1.0,34.31,-124.061666,73.3,90.0
5224,23882.0,198410,NH,20.0,CB,1.0,32.181666,-118.893333,93.3,50.0
5225,23881.0,198410,NH,19.0,CB,1.0,32.008333,-119.231666,93.3,55.0
5226,23878.0,198410,NH,16.0,CB,1.0,31.183333,-120.921666,93.3,80.0
5227,23883.0,198410,NH,21.0,CB,1.0,32.348333,-118.556666,93.3,45.0
5228,23965.0,198410,NH,26.0,CB,1.0,32.958333,-117.308333,93.3,26.7
5229,23890.0,198410,NH,25.0,CB,1.0,32.873333,-117.465,93.3,29.0
5230,23970.0,198502,M4,3.0,CB,1.0,32.886666,-117.466666,93.3,29.0
5231,23971.0,198502,M4,4.0,CB,1.0,32.845,-117.533333,93.3,30.0
5232,23972.0,198502,M4,5.0,CB,1.0,32.675,-117.875,93.3,35.0
5233,23973.0,198502,M4,6.0,CB,1.0,32.506666,-118.205,93.3,40.0
5234,24025.0,198502,M4,8.0,CB,1.0,32.345,-118.553333,93.3,45.0
5235,23975.0,198502,M4,9.0,CB,1.0,32.035,-119.236666,93.3,55.0
5236,23976.0,198502,M4,10.0,CB,1.0,31.831666,-119.583333,93.3,60.0
5237,23977.0,198502,M4,11.0,CB,1.0,31.523333,-120.241666,93.3,70.0
5238,23988.0,198502,M4,22.0,CB,1.0,32.086666,-120.645,90.0,70.0
5239,23994.0,198502,M4,28.0,CB,1.0,33.418333,-117.91,90.0,30.0
5240,23993.0,198502,M4,27.0,CB,1.0,33.253333,-118.248333,90.0,35.0
5241,23992.0,198502,M4,26.0,CB,1.0,33.183333,-118.386666,90.0,37.0
5242,24029.0,198502,M4,25.0,CB,1.0,32.918333,-118.94,90.0,45.0
5243,23990.0,198502,M4,24.0,CB,1.0,32.653333,-119.481666,90.0,53.0
5244,23989.0,198502,M4,23.0,CB,1.0,32.385,-119.966666,90.0,60.0
5245,24024.0,198502,M4,30.0,CB,1.0,33.888333,-118.488333,86.7,33.0
5246,23996.0,198502,M4,31.0,CB,1.0,33.823333,-118.628333,86.7,35.0
5247,23997.0,198502,M4,32.0,CB,1.0,33.655,-118.973333,86.7,40.0
5248,23998.0,198502,M4,33.0,CB,1.0,33.49,-119.316666,86.7,45.0
5249,23999.0,198502,M4,34.0,CB,1.0,33.323333,-119.665,86.7,50.0
5250,23995.0,198502,M4,29.0,CB,1.0,33.476666,-117.775,90.0,28.0
5251,24004.0,198502,M4,39.0,CB,1.0,33.743333,-120.411666,83.3,55.0
5252,24003.0,198502,M4,38.0,CB,1.0,33.581666,-120.75,83.3,60.0
5253,24002.0,198502,M4,37.0,CB,1.0,33.24,-121.443333,83.3,70.0
5254,24000.0,198502,M4,35.0,CB,1.0,32.993333,-120.346666,86.7,60.0
5255,24001.0,198502,M4,36.0,CB,1.0,32.655,-121.033333,86.7,70.0
5256,24009.0,198502,M4,44.0,CB,1.0,34.45,-120.525,80.0,51.0
5257,24010.0,198502,M4,45.0,CB,1.0,34.318333,-120.8,80.0,55.0
5258,24032.0,198502,M4,43.0,CB,1.0,34.273333,-119.938333,82.0,46.0
5259,24007.0,198502,M4,42.0,CB,1.0,34.225,-119.41,83.3,40.6
5260,24006.0,198502,M4,41.0,CB,1.0,34.176666,-119.506666,83.3,42.0
5261,24005.0,198502,M4,40.0,CB,1.0,33.875,-120.128333,83.3,51.0
5262,24011.0,198502,M4,46.0,CB,1.0,34.151666,-121.136666,80.0,60.0
5263,24012.0,198502,M4,47.0,CB,1.0,33.815,-121.841666,80.0,70.0
5264,24022.0,198502,M4,57.0,CB,1.0,35.021666,-120.916666,76.7,51.0
5265,24021.0,198502,M4,56.0,CB,1.0,34.886666,-121.203333,76.7,55.0
5266,24035.0,198502,M4,55.0,CB,1.0,34.726666,-121.553333,76.7,60.0
5267,24019.0,198502,M4,54.0,CB,1.0,34.39,-122.241666,76.7,70.0
5268,,,,,,,,,,
5269,,,,,,,,,,
5270,,,,,,,,,,
5271,,,,,,,,,,
5272,,,,,,,,,,
5273,,,,,,,,,,
5274,,,,,,,,,,
5275,,,,,,,,,,
5276,,,,,,,,,,
5277,,,,,,,,,,
5278,,,,,,,,,,
5279,,,,,,,,,,
5280,,,,,,,,,,
5281,,,,,,,,,,
5282,,,,,,,,,,
5283,,,,,,,,,,
5284,,,,,,,,,,
5285,,,,,,,,,,
5286,,,,,,,,,,
5287,,,,,,,,,,
5288,,,,,,,,,,
5289,,,,,,,,,,
5290,,,,,,,,,,
5291,,,,,,,,,,
5292,,,,,,,,,,
5293,,,,,,,,,,
5294,,,,,,,,,,
5295,,,,,,,,,,
5296,,,,,,,,,,
5297,,,,,,,,,,
5298,,,,,,,,,,
5299,,,,,,,,,,
5300,,,,,,,,,,
5301,,,,,,,,,,
5302,,,,,,,,,,
5303,,,,,,,,,,
5304,,,,,,,,,,
5305,,,,,,,,,,
5306,,,,,,,,,,
5307,,,,,,,,,,
5308,24037.0,198505,JD,50.0,CB,1.0,32.956666,-117.303333,93.3,26.7
5309,24038.0,198505,JD,52.0,CB,1.0,32.88,-117.465,93.3,29.0
5310,24039.0,198505,JD,53.0,CB,1.0,32.846666,-117.533333,93.3,30.0
5311,24040.0,198505,JD,58.0,CB,1.0,32.68,-117.873333,93.3,35.0
5312,24041.0,198505,JD,63.0,CB,1.0,32.511666,-118.213333,93.3,40.0
5313,24042.0,198505,JD,68.0,CB,1.0,32.346666,-118.555,93.3,45.0
5314,24043.0,198505,JD,73.0,CB,1.0,32.178333,-118.891666,93.3,50.0
5315,24044.0,198505,JD,78.0,CB,1.0,32.011666,-119.233333,93.3,55.0
5316,24045.0,198505,JD,83.0,CB,1.0,31.846666,-119.576666,93.3,60.0
5317,24120.0,198505,JD,88.0,CB,1.0,31.68,-119.908333,93.3,65.0
5318,24046.0,198505,JD,93.0,CB,1.0,31.513333,-120.246666,93.3,70.0
5319,24047.0,198505,JD,94.0,CB,1.0,31.18,-120.918333,93.3,80.0
5320,24048.0,198505,JD,95.0,CB,1.0,30.846666,-121.593333,93.3,90.0
5321,24055.0,198505,JD,102.0,CB,1.0,31.418333,-121.988333,90.0,90.0
5322,24059.0,198505,JD,121.0,CB,1.0,32.651666,-119.481666,90.0,53.0
5323,24058.0,198505,JD,114.0,CB,1.0,32.42,-119.961666,90.0,60.0
5324,24096.0,198505,JD,104.0,CB,1.0,32.083333,-120.638333,90.0,70.0
5325,24056.0,198505,JD,103.0,CB,1.0,31.755,-121.316666,90.0,80.0
5326,24064.0,198505,JD,144.0,CB,1.0,33.485,-117.77,90.0,28.0
