cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,scientific_name,common_name,itis_tsn,calcofi_species_code,invert_count,inverts_10m2,inverts_100m3
,,,,,,,UTC,degrees_north,degrees_east,,,,meters^3,,,,,,,Invertebrates 10/M^2,Invertebrates 100/M^3
198602,DAVID STARR JORDAN,JD,44,MT,1,,1986-02-17T08:32:00Z,34.45,-120.52333,80.0,51.0,0.01,107.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,0.9337068
198602,DAVID STARR JORDAN,JD,45,MT,1,,1986-02-17T11:27:00Z,34.316666,-120.80167,80.0,55.0,0.02,99.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.0060362
198602,DAVID STARR JORDAN,JD,45,MT,1,,1986-02-17T11:27:00Z,34.316666,-120.80167,80.0,55.0,0.02,99.4,1.0,Teuthida,,82367,9540,1,NaN,1.0060362
198602,DAVID STARR JORDAN,JD,46,MT,1,,1986-02-17T15:03:00Z,34.15,-121.14833,80.0,60.0,0.02,92.9,1.0,Teuthida,,82367,9540,2,NaN,2.1528525
198602,DAVID STARR JORDAN,JD,55,MT,1,,1986-02-19T14:36:00Z,34.721664,-121.54833,76.7,60.0,0.02,80.9,1.0,Teuthida,,82367,9540,2,NaN,2.472188
198605,DAVID STARR JORDAN,JD,30,MT,1,,1986-05-15T11:25:00Z,33.89,-118.49,86.7,33.0,0.02,101.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,NaN,1.9782394
198605,DAVID STARR JORDAN,JD,40,MT,1,,1986-05-17T03:10:00Z,33.578335,-120.75667,83.3,60.0,0.02,91.5,1.0,Teuthida,,82367,9540,2,NaN,2.1857924
198605,DAVID STARR JORDAN,JD,41,MT,1,,1986-05-17T06:55:00Z,33.745,-120.41167,83.3,55.0,0.02,93.0,1.0,Doryteuthis opalescens,Market squid,82371,9542,5,NaN,5.376344
198605,DAVID STARR JORDAN,JD,41,MT,1,,1986-05-17T06:55:00Z,33.745,-120.41167,83.3,55.0,0.02,93.0,1.0,Teuthida,,82367,9540,1,NaN,1.0752689
198605,DAVID STARR JORDAN,JD,42,MT,1,,1986-05-17T10:00:00Z,33.878334,-120.13333,83.3,51.0,0.02,99.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,94,NaN,94.85368
198605,DAVID STARR JORDAN,JD,47,MT,1,,1986-05-18T06:57:00Z,34.316666,-120.80333,80.0,55.0,0.02,97.3,1.0,Teuthida,,82367,9540,6,NaN,6.1664953
198605,DAVID STARR JORDAN,JD,48,MT,1,,1986-05-18T10:25:00Z,34.15,-121.15,80.0,60.0,0.02,96.4,1.0,Teuthida,,82367,9540,2,NaN,2.074689
198605,DAVID STARR JORDAN,JD,49,MT,1,,1986-05-18T17:05:00Z,33.816666,-121.84333,80.0,70.0,0.02,95.5,1.0,Teuthida,,82367,9540,2,NaN,2.094241
198605,DAVID STARR JORDAN,JD,60,MT,1,,1986-05-21T10:52:00Z,34.388332,-122.24834,76.7,70.0,0.02,88.9,1.0,Teuthida,,82367,9540,1,NaN,1.1248593
198703,DAVID STARR JORDAN,JD,5,MT,1,,1987-03-03T11:30:00Z,32.68,-117.87666,93.3,35.0,0.01,112.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,17,NaN,15.084294
198703,DAVID STARR JORDAN,JD,9,MT,1,,1987-03-04T03:36:00Z,32.00833,-119.23333,93.3,55.0,0.01,166.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,0.59988004
198703,DAVID STARR JORDAN,JD,30,MT,1,,1987-03-08T13:07:00Z,33.41833,-117.90667,90.0,30.0,0.01,112.3,1.0,Doryteuthis opalescens,Market squid,82371,9542,240,NaN,213.71327
198703,DAVID STARR JORDAN,JD,34,MT,1,,1987-03-09T04:10:00Z,33.823334,-118.628334,86.7,35.0,0.02,85.8,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,NaN,2.3310022
198703,DAVID STARR JORDAN,JD,36,MT,1,,1987-03-09T11:48:00Z,33.673332,-118.94,86.7,39.5,0.01,110.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,4,NaN,3.6199095
198703,DAVID STARR JORDAN,JD,56,MT,1,,1987-03-13T03:17:00Z,34.281666,-120.03333,81.8,46.9,0.02,73.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,3,NaN,4.0983605
198703,DAVID STARR JORDAN,JD,56,MT,1,,1987-03-13T03:17:00Z,34.281666,-120.03333,81.8,46.9,0.02,73.2,1.0,Teuthida,,82367,9540,1,NaN,1.3661202
198705,DAVID STARR JORDAN,JD,10,MT,1,,1987-05-02T03:40:00Z,31.848333,-119.57166,93.3,60.0,0.02,96.3,1.0,Teuthida,,82367,9540,2,NaN,2.0768433
198705,DAVID STARR JORDAN,JD,27,MT,1,,1987-05-06T05:25:00Z,33.251667,-118.25,90.0,35.0,0.02,93.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.0729613
198705,DAVID STARR JORDAN,JD,38,MT,1,,1987-05-07T10:55:00Z,33.323334,-119.66333,86.7,50.0,0.02,93.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,11,NaN,11.71459
198705,DAVID STARR JORDAN,JD,41,MT,1,,1987-05-07T23:45:00Z,32.656666,-121.03333,86.7,70.0,0.02,90.9,1.0,Teuthida,,82367,9540,1,NaN,1.10011
198705,DAVID STARR JORDAN,JD,50,MT,1,,1987-05-10T00:15:00Z,33.245,-121.44334,83.3,70.0,0.02,100.8,1.0,Teuthida,,82367,9540,1,NaN,0.99206346
198705,DAVID STARR JORDAN,JD,53,MT,1,,1987-05-10T12:27:00Z,33.878334,-120.13333,83.3,51.0,0.02,101.8,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,0.9823183
198705,DAVID STARR JORDAN,JD,56,MT,1,,1987-05-11T03:27:00Z,34.283333,-120.03333,81.8,46.9,0.02,98.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,370,NaN,375.63452
198705,DAVID STARR JORDAN,JD,56,MT,1,,1987-05-11T03:27:00Z,34.283333,-120.03333,81.8,46.9,0.02,98.5,1.0,Teuthida,,82367,9540,1,NaN,1.0152284
198705,DAVID STARR JORDAN,JD,57,MT,1,,1987-05-11T07:08:00Z,34.45,-120.52333,80.0,51.0,0.02,77.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,71,NaN,91.6129
198705,DAVID STARR JORDAN,JD,58,MT,1,,1987-05-11T10:04:00Z,34.316666,-120.80167,80.0,55.0,0.02,92.3,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.0834236
198705,DAVID STARR JORDAN,JD,58,MT,1,,1987-05-11T10:04:00Z,34.316666,-120.80167,80.0,55.0,0.02,92.3,1.0,Teuthida,,82367,9540,1,NaN,1.0834236
198705,DAVID STARR JORDAN,JD,68,MT,1,,1987-05-13T15:02:00Z,34.721664,-121.54833,76.7,60.0,0.02,95.7,1.0,Teuthida,,82367,9540,1,NaN,1.0449321
198801,DAVID STARR JORDAN,JD,3,MT,1,,1988-01-20T01:54:00Z,32.913334,-117.395,93.3,28.0,0.01,106.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,17,NaN,16.02262
198801,DAVID STARR JORDAN,JD,3,MT,1,,1988-01-20T01:54:00Z,32.913334,-117.395,93.3,28.0,0.01,106.1,1.0,Teuthida,,82367,9540,1,NaN,0.9425071
198801,DAVID STARR JORDAN,JD,4,MT,1,,1988-01-20T04:42:00Z,32.845,-117.53167,93.3,30.0,0.01,118.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,16,NaN,13.547841
198801,DAVID STARR JORDAN,JD,5,MT,1,,1988-01-20T09:05:00Z,32.673332,-117.855,93.3,35.0,0.01,109.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,0.9165903
198801,DAVID STARR JORDAN,JD,7,MT,1,,1988-01-20T19:48:00Z,32.346664,-118.55666,93.3,45.0,0.01,119.6,1.0,Teuthida,,82367,9540,1,NaN,0.8361204
198801,DAVID STARR JORDAN,JD,11,MT,1,,1988-01-21T14:12:00Z,31.515,-120.24834,93.3,70.0,0.01,107.5,1.0,Teuthida,,82367,9540,2,NaN,1.8604652
198801,DAVID STARR JORDAN,JD,25,MT,1,,1988-01-25T03:50:00Z,32.91833,-118.93166,90.0,45.0,0.01,114.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,4,NaN,3.4812882
198801,DAVID STARR JORDAN,JD,26,MT,1,,1988-01-25T08:20:00Z,33.185,-118.386665,90.0,37.0,0.01,113.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,289,NaN,254.85008
198801,DAVID STARR JORDAN,JD,27,MT,1,,1988-01-25T10:45:00Z,33.251667,-118.253334,90.0,35.0,0.01,110.0,1.0,Doryteuthis opalescens,Market squid,82371,9542,53,NaN,48.18182
198801,DAVID STARR JORDAN,JD,28,MT,1,,1988-01-25T14:19:00Z,33.41833,-117.90833,90.0,30.0,0.01,116.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,5,NaN,4.28449
198801,DAVID STARR JORDAN,JD,32,MT,1,,1988-01-26T04:40:00Z,33.823334,-118.628334,86.7,35.0,0.01,108.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,0.92250925
198801,DAVID STARR JORDAN,JD,34,MT,1,,1988-01-26T08:10:00Z,33.673332,-118.941666,86.7,39.5,0.01,114.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,64,NaN,55.797733
198801,DAVID STARR JORDAN,JD,36,MT,1,,1988-01-26T12:29:00Z,33.491665,-119.32333,86.7,45.0,0.01,118.2,1.0,Teuthida,,82367,9540,1,NaN,0.8460237
198801,DAVID STARR JORDAN,JD,38,MT,1,,1988-01-26T22:50:00Z,33.156666,-120.003334,86.7,55.0,0.01,114.4,1.0,Teuthida,,82367,9540,1,NaN,0.8741259
198801,DAVID STARR JORDAN,JD,49,MT,1,,1988-01-29T10:35:00Z,33.243332,-121.44334,83.3,70.0,0.02,101.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,14,NaN,13.806706
198801,DAVID STARR JORDAN,JD,49,MT,1,,1988-01-29T10:35:00Z,33.243332,-121.44334,83.3,70.0,0.02,101.4,1.0,Teuthida,,82367,9540,1,NaN,0.9861933
198801,DAVID STARR JORDAN,JD,50,MT,1,,1988-01-29T16:11:00Z,33.578335,-120.75667,83.3,60.0,0.01,115.2,1.0,Teuthida,,82367,9540,1,NaN,0.8680556
198801,DAVID STARR JORDAN,JD,51,MT,1,,1988-01-29T20:21:00Z,33.745,-120.41,83.3,55.0,0.02,101.3,1.0,Teuthida,,82367,9540,3,NaN,2.9615004
198801,DAVID STARR JORDAN,JD,53,MT,1,,1988-01-30T05:17:00Z,34.178333,-119.50833,83.3,42.0,0.02,93.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,7,NaN,7.486631
198801,DAVID STARR JORDAN,JD,54,MT,1,,1988-01-30T06:54:00Z,34.225,-119.41167,83.3,40.6,0.02,98.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.0131712
198801,DAVID STARR JORDAN,JD,55,MT,1,,1988-01-30T11:37:00Z,34.281666,-120.03833,81.8,46.9,0.02,89.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,8,NaN,8.928572
198801,DAVID STARR JORDAN,JD,65,MT,1,,1988-02-01T12:48:00Z,34.721664,-121.55,76.7,60.0,0.02,98.1,1.0,Teuthida,,82367,9540,1,NaN,1.0193679
198801,DAVID STARR JORDAN,JD,67,MT,1,,1988-02-01T20:11:00Z,35.021667,-120.918335,76.7,51.0,0.01,106.3,1.0,Teuthida,,82367,9540,4,NaN,3.7629352
198803,DAVID STARR JORDAN,JD,39,MT,1,,1988-03-22T05:12:00Z,35.441666,-121.18833,74.5,50.8,0.02,97.4,1.0,Teuthida,,82367,9540,5,NaN,5.13347
198803,DAVID STARR JORDAN,JD,42,MT,1,,1988-03-26T06:50:00Z,34.896667,-120.92333,77.2,52.0,0.02,98.5,1.0,Teuthida,,82367,9540,10,NaN,10.152285
198803,DAVID STARR JORDAN,JD,49,MT,1,,1988-04-01T04:50:00Z,35.443333,-121.66,73.4,55.6,0.02,92.5,1.0,Teuthida,,82367,9540,3,NaN,3.2432432
198803,DAVID STARR JORDAN,JD,55,CB,1,S,1988-04-04T02:20:00Z,36.225,-122.2,68.8,55.8,4.45,448.8,0.5,Teuthida,,82367,9540,2,17.8,NaN
198805,DAVID STARR JORDAN,JD,11,MT,1,,1988-04-30T08:05:00Z,31.515,-120.245,93.3,70.0,0.02,87.7,1.0,Teuthida,,82367,9540,1,NaN,1.1402508
198805,DAVID STARR JORDAN,JD,19,MT,1,,1988-05-04T06:07:00Z,32.083332,-120.64,90.0,70.0,0.02,100.8,1.0,Teuthida,,82367,9540,1,NaN,0.99206346
198805,DAVID STARR JORDAN,JD,24,MT,1,,1988-05-05T11:03:00Z,33.251667,-118.26666,90.0,35.0,0.01,104.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,8,NaN,7.677543
198805,DAVID STARR JORDAN,JD,34,MT,1,,1988-05-07T07:04:00Z,33.49,-119.31834,86.7,45.0,0.02,89.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,5,NaN,5.574136
198805,DAVID STARR JORDAN,JD,35,MT,1,,1988-05-07T10:35:00Z,33.321667,-119.65667,86.7,50.0,0.02,90.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,NaN,2.2123895
198805,DAVID STARR JORDAN,JD,36,MT,1,,1988-05-07T14:09:00Z,33.156666,-120.00667,86.7,55.0,0.02,96.4,1.0,Teuthida,,82367,9540,1,NaN,1.0373445
198805,DAVID STARR JORDAN,JD,45,MT,1,,1988-05-09T09:20:00Z,33.243332,-121.44,83.3,70.0,0.02,95.5,1.0,Teuthida,,82367,9540,4,NaN,4.188482
198805,DAVID STARR JORDAN,JD,46,MT,1,,1988-05-09T14:56:00Z,33.578335,-120.75667,83.3,60.0,0.02,89.2,1.0,Teuthida,,82367,9540,1,NaN,1.1210762
198805,DAVID STARR JORDAN,JD,49,MT,1,,1988-05-10T04:11:00Z,34.178333,-119.51,83.3,42.0,0.01,109.3,1.0,Doryteuthis opalescens,Market squid,82371,9542,34,NaN,31.107044
198805,DAVID STARR JORDAN,JD,50,MT,1,,1988-05-10T06:09:00Z,34.225,-119.41167,83.3,40.6,0.02,101.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,138,NaN,135.4269
198805,DAVID STARR JORDAN,JD,51,MT,1,,1988-05-10T10:46:00Z,34.275,-120.02,81.8,46.9,0.02,97.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,12,NaN,12.257405
198805,DAVID STARR JORDAN,JD,54,MT,1,,1988-05-10T21:08:00Z,34.143333,-121.153336,80.0,60.0,0.02,99.4,1.0,Teuthida,,82367,9540,4,NaN,4.0241446
198805,DAVID STARR JORDAN,JD,57,MT,1,,1988-05-11T13:47:00Z,34.721664,-121.54833,76.7,60.0,0.02,88.1,1.0,Teuthida,,82367,9540,13,NaN,14.7559595
198805,DAVID STARR JORDAN,JD,58,MT,1,,1988-05-11T17:21:00Z,34.885,-121.19833,76.7,55.0,0.02,97.2,1.0,Teuthida,,82367,9540,6,NaN,6.1728396
198805,DAVID STARR JORDAN,JD,59,MT,1,,1988-05-11T20:28:00Z,35.02,-120.92,76.7,51.0,0.02,99.4,1.0,Teuthida,,82367,9540,2,NaN,2.0120723
198901,DAVID STARR JORDAN,JD,2,MT,1,,1989-01-20T07:50:00Z,32.956665,-117.30333,93.3,26.7,0.01,113.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,17,NaN,14.977974
198901,DAVID STARR JORDAN,JD,3,MT,1,,1989-01-20T11:00:00Z,32.913334,-117.39333,93.3,28.0,0.02,90.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,3,NaN,3.3259423
198901,DAVID STARR JORDAN,JD,5,MT,1,,1989-01-20T19:20:00Z,32.683334,-117.875,93.3,35.0,0.02,90.9,1.0,Teuthida,,82367,9540,1,NaN,1.10011
198901,DAVID STARR JORDAN,JD,6,MT,1,,1989-01-21T00:19:00Z,32.47,-118.24333,93.3,40.0,0.02,79.4,1.0,Teuthida,,82367,9540,1,NaN,1.2594458
198901,DAVID STARR JORDAN,JD,7,MT,1,,1989-01-21T04:53:00Z,32.343334,-118.55,93.3,45.0,0.02,87.8,1.0,Teuthida,,82367,9540,1,NaN,1.1389521
198901,DAVID STARR JORDAN,JD,27,MT,1,,1989-01-26T06:00:00Z,33.185,-118.386665,90.0,37.0,0.02,96.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,36,NaN,37.46098
198901,DAVID STARR JORDAN,JD,28,MT,1,,1989-01-26T08:45:00Z,33.251667,-118.25,90.0,35.0,0.02,91.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,NaN,2.1857924
198901,DAVID STARR JORDAN,JD,28,MT,1,,1989-01-26T08:45:00Z,33.251667,-118.25,90.0,35.0,0.02,91.5,1.0,Teuthida,,82367,9540,1,NaN,1.0928962
198901,DAVID STARR JORDAN,JD,29,MT,1,,1989-01-26T12:55:00Z,33.41833,-117.905,90.0,30.0,0.02,97.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,52,NaN,53.333332
198901,DAVID STARR JORDAN,JD,33,MT,1,,1989-01-27T02:40:00Z,33.825,-118.628334,86.7,35.0,0.02,101.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,449,NaN,442.36453
198901,DAVID STARR JORDAN,JD,34,MT,1,,1989-01-27T06:53:00Z,33.675,-118.94,86.7,39.5,0.02,97.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,395,NaN,403.47293
198901,DAVID STARR JORDAN,JD,35,MT,1,,1989-01-27T18:05:00Z,33.49,-119.31834,86.7,45.0,0.02,95.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.048218
198901,DAVID STARR JORDAN,JD,49,MT,1,,1989-01-30T23:31:00Z,33.578335,-120.755,83.3,60.0,0.02,97.9,1.0,Teuthida,,82367,9540,1,NaN,1.0214504
198901,DAVID STARR JORDAN,JD,50,MT,1,,1989-01-31T03:26:00Z,33.745,-120.41,83.3,55.0,0.02,90.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,18,NaN,19.889503
198901,DAVID STARR JORDAN,JD,51,MT,1,,1989-01-31T06:30:00Z,33.878334,-120.13333,83.3,51.0,0.01,103.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,0.96711797
198901,DAVID STARR JORDAN,JD,52,MT,1,,1989-01-31T12:25:00Z,34.178333,-119.50667,83.3,42.0,0.02,102.8,1.0,Doryteuthis opalescens,Market squid,82371,9542,91,NaN,88.5214
198901,DAVID STARR JORDAN,JD,56,MT,1,,1989-02-01T03:05:00Z,34.315,-120.80333,80.0,55.0,0.02,93.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,121,NaN,129.82832
198901,DAVID STARR JORDAN,JD,57,MT,1,,1989-02-01T06:55:00Z,34.15,-121.15,80.0,60.0,0.01,109.0,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,0.9174312
198901,DAVID STARR JORDAN,JD,66,MT,1,,1989-02-03T03:25:00Z,34.891666,-121.19666,76.7,55.0,0.02,83.6,1.0,Teuthida,,82367,9540,1,NaN,1.1961722
198901,DAVID STARR JORDAN,JD,67,MT,1,,1989-02-03T06:25:00Z,35.021667,-120.918335,76.7,51.0,0.02,100.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,4,NaN,3.9840639
198901,DAVID STARR JORDAN,JD,68,MT,1,,1989-02-03T08:45:00Z,35.088333,-120.776665,76.7,49.0,0.02,95.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,59,NaN,61.650993
198904,DAVID STARR JORDAN,JD,5,MT,1,,1989-04-17T21:40:00Z,32.51,-118.21667,93.3,40.0,0.02,86.7,1.0,Teuthida,,82367,9540,2,NaN,2.3068051
198904,DAVID STARR JORDAN,JD,8,MT,1,,1989-04-18T09:01:00Z,32.021667,-119.255,93.3,55.0,0.02,82.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,NaN,2.4271846
198904,DAVID STARR JORDAN,JD,35,MT,1,,1989-04-24T06:45:00Z,32.991665,-120.35,86.7,60.0,0.02,89.3,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.1198208
198904,DAVID STARR JORDAN,JD,47,MT,1,,1989-04-27T05:50:00Z,33.745,-120.41,83.3,55.0,0.02,102.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,6,NaN,5.842259
198904,DAVID STARR JORDAN,JD,48,MT,1,,1989-04-27T09:13:00Z,33.878334,-120.13333,83.3,51.0,0.02,88.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,4,NaN,4.524887
198904,DAVID STARR JORDAN,JD,50,MT,1,,1989-04-27T17:29:00Z,34.225,-119.41167,83.3,40.6,0.01,106.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,0.93808633
198904,DAVID STARR JORDAN,JD,52,MT,1,,1989-04-28T04:50:00Z,34.448334,-120.525,80.0,51.0,0.02,90.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.1037527
198904,DAVID STARR JORDAN,JD,65,MT,1,,1989-04-30T11:31:00Z,34.886665,-121.19666,76.7,55.0,0.02,94.2,1.0,Teuthida,,82367,9540,5,NaN,5.3078556
199003,DAVID STARR JORDAN,JD,8,MT,1,,1990-03-06T12:46:00Z,32.015,-119.235,93.3,55.0,0.02,101.0,1.0,Teuthida,,82367,9540,1,NaN,0.990099
199003,DAVID STARR JORDAN,JD,20,MT,1,,1990-03-10T08:40:00Z,32.41833,-119.96,90.0,60.0,0.02,89.9,1.0,Teuthida,,82367,9540,1,NaN,1.112347
199003,DAVID STARR JORDAN,JD,25,MT,1,,1990-03-11T07:51:00Z,33.251667,-118.24834,90.0,35.0,0.02,83.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,3,NaN,3.5971222
199003,DAVID STARR JORDAN,JD,46,MT,1,,1990-03-16T07:43:00Z,33.878334,-120.13333,83.3,51.0,0.02,97.8,1.0,Doryteuthis opalescens,Market squid,82371,9542,7,NaN,7.157464
199003,DAVID STARR JORDAN,JD,51,MT,1,,1990-03-17T03:12:00Z,34.45,-120.52333,80.0,51.0,0.02,92.0,1.0,Doryteuthis opalescens,Market squid,82371,9542,34,NaN,36.95652
199003,DAVID STARR JORDAN,JD,53,MT,1,,1990-03-17T09:55:00Z,34.15,-121.14833,80.0,60.0,0.02,86.5,1.0,Teuthida,,82367,9540,1,NaN,1.1560694
199004,DAVID STARR JORDAN,JD,3,MT,1,,1990-04-18T02:47:00Z,32.846664,-117.53167,93.3,30.0,0.02,90.0,1.0,Teuthida,,82367,9540,4,NaN,4.4444447
199004,DAVID STARR JORDAN,JD,4,MT,1,,1990-04-18T07:45:00Z,32.68,-117.87334,93.3,35.0,0.02,93.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,3,NaN,3.2017076
199004,DAVID STARR JORDAN,JD,8,MT,1,,1990-04-19T02:49:00Z,32.013332,-119.23333,93.3,55.0,0.02,80.9,1.0,Teuthida,,82367,9540,2,NaN,2.472188
199004,DAVID STARR JORDAN,JD,21,MT,1,,1990-04-22T08:53:00Z,32.085,-120.638336,90.0,70.0,0.02,86.0,1.0,Teuthida,,82367,9540,1,NaN,1.1627907
199004,DAVID STARR JORDAN,JD,25,MT,1,,1990-04-23T03:41:00Z,32.91833,-118.93166,90.0,45.0,0.02,77.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.2886598
199004,DAVID STARR JORDAN,JD,27,MT,1,,1990-04-23T11:31:00Z,33.251667,-118.25,90.0,35.0,0.02,88.0,1.0,Teuthida,,82367,9540,1,NaN,1.1363636
199004,DAVID STARR JORDAN,JD,30,MT,1,,1990-04-24T03:51:00Z,33.89,-118.49,86.7,33.0,0.02,86.9,1.0,Teuthida,,82367,9540,2,NaN,2.301496
199004,DAVID STARR JORDAN,JD,43,MT,1,,1990-04-28T07:27:00Z,33.578335,-120.755,83.3,60.0,0.02,85.3,1.0,Teuthida,,82367,9540,2,NaN,2.344666
199004,DAVID STARR JORDAN,JD,46,MT,1,,1990-04-28T20:48:00Z,34.178333,-119.50833,83.3,42.0,0.02,97.0,1.0,Teuthida,,82367,9540,1,NaN,1.0309278
199004,DAVID STARR JORDAN,JD,48,MT,1,,1990-04-29T04:07:00Z,34.275,-120.025,81.8,46.9,0.02,94.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,31,NaN,32.83898
199101,DAVID STARR JORDAN,JD,22,MT,1,,1991-01-13T22:50:00Z,32.41833,-119.96,90.0,60.0,0.02,72.1,1.0,Teuthida,,82367,9540,1,NaN,1.3869625
199101,DAVID STARR JORDAN,JD,30,MT,1,,1991-01-15T12:22:00Z,33.821667,-118.63167,86.7,35.0,0.02,92.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.081081
199101,DAVID STARR JORDAN,JD,30,MT,1,,1991-01-15T12:22:00Z,33.821667,-118.63167,86.7,35.0,0.02,92.5,1.0,Teuthida,,82367,9540,2,NaN,2.162162
199101,DAVID STARR JORDAN,JD,43,MT,1,,1991-01-18T17:03:00Z,33.578335,-120.75667,83.3,60.0,0.02,90.8,1.0,Teuthida,,82367,9540,1,NaN,1.1013216
199101,DAVID STARR JORDAN,JD,45,MT,1,,1991-01-19T01:03:00Z,33.878334,-120.13167,83.3,51.0,0.02,86.7,1.0,Teuthida,,82367,9540,1,NaN,1.1534026
199101,DAVID STARR JORDAN,JD,46,MT,1,,1991-01-19T07:05:00Z,34.178333,-119.50833,83.3,42.0,0.03,60.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,NaN,3.327787
199101,DAVID STARR JORDAN,JD,47,MT,1,,1991-01-19T09:26:00Z,34.225,-119.41167,83.3,40.6,0.02,99.3,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,NaN,2.0140986
199101,DAVID STARR JORDAN,JD,48,MT,1,,1991-01-19T14:29:00Z,34.275,-120.025,81.8,46.9,0.02,91.8,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.0893246
199101,DAVID STARR JORDAN,JD,50,MT,1,,1991-01-19T22:08:00Z,34.316666,-120.80167,80.0,55.0,0.02,70.2,1.0,Teuthida,,82367,9540,2,NaN,2.8490028
199101,DAVID STARR JORDAN,JD,52,MT,1,,1991-01-20T08:48:00Z,33.816666,-121.84333,80.0,70.0,0.02,79.0,1.0,Teuthida,,82367,9540,1,NaN,1.2658228
199101,DAVID STARR JORDAN,JD,59,MT,1,,1991-01-22T04:45:00Z,34.388332,-122.246666,76.7,70.0,0.02,80.9,1.0,Teuthida,,82367,9540,1,NaN,1.236094
199103,DAVID STARR JORDAN,JD,35,MT,1,,1991-03-06T02:28:00Z,33.156666,-120.00667,86.7,55.0,0.02,76.0,1.0,Doryteuthis opalescens,Market squid,82371,9542,15,NaN,19.736841
199103,DAVID STARR JORDAN,JD,48,MT,1,,1991-03-09T06:59:00Z,33.745,-120.41,83.3,55.0,0.02,87.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,7,NaN,7.9908676
199103,DAVID STARR JORDAN,JD,49,MT,1,,1991-03-09T10:23:00Z,33.878334,-120.13333,83.3,51.0,0.02,91.8,1.0,Doryteuthis opalescens,Market squid,82371,9542,9,NaN,9.803922
199103,DAVID STARR JORDAN,JD,53,MT,1,,1991-03-10T04:12:00Z,34.451668,-120.52333,80.0,51.0,0.02,95.8,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,NaN,2.0876827
